Serial_Num (N/A),Season (Year),Name (N/A),ISO_time,day,month,hour,Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Intensity
2003286N10323,2003,NICHOLAS,2003-10-23 06:00:00,23,10,6, TS,21.5,-56.0,30,1006,17.062,26.65,Low
2003286N10323,2003,NICHOLAS,2003-10-23 12:00:00,23,10,12, TS,22.5,-56.4,30,1007,17.062,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-23 18:00:00,23,10,18, TS,23.6,-56.9,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-24 00:00:00,24,10,0, DS,25.1,-56.7,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-24 06:00:00,24,10,6, DS,27.1,-56.4,25,1010,4.702,5.605,Low
2003286N10323,2003,NICHOLAS,2003-10-24 12:00:00,24,10,12, DS,28.8,-56.1,25,1011,4.702,3.783,Low
2003286N10323,2003,NICHOLAS,2003-10-24 18:00:00,24,10,18, ET,30.2,-55.7,25,1012,4.702,2.126,Low
2003286N10323,2003,NICHOLAS,2003-10-25 00:00:00,25,10,0, ET,31.4,-54.8,20,1013,0.857,1.368,Low
2003286N10323,2003,NICHOLAS,2003-10-25 06:00:00,25,10,6, ET,32.2,-53.5,20,1014,0.857,0.795,Low
2003286N10323,2003,NICHOLAS,2003-10-25 12:00:00,25,10,12, ET,32.4,-52.0,20,1014,0.857,0.795,Low
2003286N10323,2003,NICHOLAS,2003-10-25 18:00:00,25,10,18, ET,32.5,-50.5,20,1013,0.857,1.368,Low
2003286N10323,2003,NICHOLAS,2003-10-26 00:00:00,26,10,0, ET,31.9,-49.5,20,1013,0.857,1.368,Low
2003286N10323,2003,NICHOLAS,2003-10-26 06:00:00,26,10,6, ET,30.7,-49.1,25,1012,4.702,2.126,Low
2003286N10323,2003,NICHOLAS,2003-10-26 12:00:00,26,10,12, ET,29.3,-49.0,30,1010,17.062,5.605,Low
2003286N10323,2003,NICHOLAS,2003-10-26 18:00:00,26,10,18, ET,28.3,-49.6,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-27 00:00:00,27,10,0, ET,27.4,-50.5,30,1007,17.062,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-27 06:00:00,27,10,6, ET,26.7,-52.0,35,1007,32.179,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-27 12:00:00,27,10,12, ET,26.4,-53.7,35,1007,32.179,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-27 18:00:00,27,10,18, ET,26.6,-55.5,35,1007,32.179,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-28 00:00:00,28,10,0, ET,27.1,-57.3,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-28 06:00:00,28,10,6, ET,27.9,-59.1,30,1009,17.062,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-28 12:00:00,28,10,12, ET,28.9,-60.8,30,1009,17.062,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-28 18:00:00,28,10,18, ET,29.5,-62.8,30,1009,17.062,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-29 00:00:00,29,10,0, ET,29.4,-65.1,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-29 06:00:00,29,10,6, ET,29.3,-67.1,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-29 12:00:00,29,10,12, ET,29.5,-68.0,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-29 18:00:00,29,10,18, ET,30.1,-68.0,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-30 00:00:00,30,10,0, ET,30.4,-67.2,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-30 06:00:00,30,10,6, ET,30.4,-66.4,25,1009,4.702,9.96,Low
2003286N10323,2003,NICHOLAS,2003-10-30 12:00:00,30,10,12, ET,30.0,-65.8,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-30 18:00:00,30,10,18, ET,29.3,-65.3,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-31 00:00:00,31,10,0, ET,28.7,-65.5,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-31 06:00:00,31,10,6, DS,28.3,-66.0,30,1008,17.062,16.249,Low
2003286N10323,2003,NICHOLAS,2003-10-31 12:00:00,31,10,12, DS,27.7,-66.3,30,1007,17.062,21.627,Low
2003286N10323,2003,NICHOLAS,2003-10-31 18:00:00,31,10,18, DS,27.0,-66.4,30,1006,17.062,26.65,Low
2003286N10323,2003,NICHOLAS,2003-11-01 00:00:00,1,11,0, DS,26.4,-66.3,30,1005,17.062,31.62,Low
2003286N10323,2003,NICHOLAS,2003-11-01 06:00:00,1,11,6, DS,26.5,-66.0,30,1005,17.062,31.62,Low
2003286N10323,2003,NICHOLAS,2003-11-01 12:00:00,1,11,12, DS,27.0,-66.3,30,1005,17.062,31.62,Low
2003286N10323,2003,NICHOLAS,2003-11-01 18:00:00,1,11,18, DS,27.7,-67.0,30,1005,17.062,31.62,Low
2003339N13284,2003,ODETTE,2003-12-04 12:00:00,4,12,12, TS,12.9,-76.2,30,1005,17.062,31.62,Low
2003339N13284,2003,ODETTE,2003-12-04 18:00:00,4,12,18, TS,13.3,-75.7,35,1003,32.179,41.251,Low
2003339N13284,2003,ODETTE,2003-12-05 00:00:00,5,12,0, TS,13.7,-75.2,45,1000,49.669,49.967,Low
2003339N13284,2003,ODETTE,2003-12-05 06:00:00,5,12,6, TS,13.9,-74.8,50,993,57.844,67.193,Low
2003339N13284,2003,ODETTE,2003-12-05 12:00:00,5,12,12, TS,14.1,-74.4,50,993,57.844,67.193,Low
2003339N13284,2003,ODETTE,2003-12-05 18:00:00,5,12,18, TS,14.3,-73.8,50,995,57.844,62.326,Low
2003339N13284,2003,ODETTE,2003-12-06 00:00:00,6,12,0, TS,15.0,-73.0,50,995,57.844,62.326,Low
2003339N13284,2003,ODETTE,2003-12-06 06:00:00,6,12,6, TS,15.9,-72.5,55,995,63.594,62.326,Low
2003339N13284,2003,ODETTE,2003-12-06 12:00:00,6,12,12, TS,16.6,-72.2,55,995,63.594,62.326,Low
2003339N13284,2003,ODETTE,2003-12-06 18:00:00,6,12,18, TS,17.2,-72.0,55,994,63.594,64.461,Low
2003339N13284,2003,ODETTE,2003-12-06 23:00:00,6,12,23, TS,17.8,-71.5,50,995,57.844,62.326,Low
2003339N13284,2003,ODETTE,2003-12-07 00:00:00,7,12,0, TS,17.9,-71.4,45,997,49.669,58.621,Low
2003339N13284,2003,ODETTE,2003-12-07 06:00:00,7,12,6, TS,18.9,-70.6,40,1000,42.219,49.967,Low
2003339N13284,2003,ODETTE,2003-12-07 12:00:00,7,12,12, TS,20.5,-69.5,40,1003,42.219,41.251,Low
2003339N13284,2003,ODETTE,2003-12-07 18:00:00,7,12,18, ET,22.4,-68.1,45,1002,49.669,44.581,Low
2003339N13284,2003,ODETTE,2003-12-08 00:00:00,8,12,0, ET,23.5,-65.9,45,1002,49.669,44.581,Low
2003339N13284,2003,ODETTE,2003-12-08 06:00:00,8,12,6, ET,24.4,-63.7,45,1004,49.669,37.625,Low
2003339N13284,2003,ODETTE,2003-12-08 12:00:00,8,12,12, ET,25.4,-61.6,40,1005,42.219,31.62,Low
2003339N13284,2003,ODETTE,2003-12-08 18:00:00,8,12,18, ET,26.3,-59.5,40,1005,42.219,31.62,Low
2003339N13284,2003,ODETTE,2003-12-09 00:00:00,9,12,0, ET,27.4,-57.1,40,1005,42.219,31.62,Low
2003339N13284,2003,ODETTE,2003-12-09 06:00:00,9,12,6, ET,28.9,-54.2,40,1006,42.219,26.65,Low
2003339N13284,2003,ODETTE,2003-12-09 12:00:00,9,12,12, ET,30.4,-51.1,40,1006,42.219,26.65,Low
2003339N13284,2003,ODETTE,2003-12-09 18:00:00,9,12,18, ET,31.9,-47.7,40,1006,42.219,26.65,Low
2003342N28326,2003,PETER,2003-12-07 18:00:00,7,12,18, SS,27.5,-34.5,40,1005,42.219,31.62,Low
2003342N28326,2003,PETER,2003-12-08 00:00:00,8,12,0, SS,26.1,-34.8,40,1004,42.219,37.625,Low
2003342N28326,2003,PETER,2003-12-08 06:00:00,8,12,6, SS,24.1,-35.8,40,1004,42.219,37.625,Low
2003342N28326,2003,PETER,2003-12-08 12:00:00,8,12,12, SS,22.4,-36.8,40,1004,42.219,37.625,Low
2003342N28326,2003,PETER,2003-12-08 18:00:00,8,12,18, SS,20.7,-37.9,40,1004,42.219,37.625,Low
2003342N28326,2003,PETER,2003-12-09 00:00:00,9,12,0, SS,20.4,-37.7,40,1002,42.219,44.581,Low
2003342N28326,2003,PETER,2003-12-09 06:00:00,9,12,6, TS,20.0,-37.4,40,998,42.219,56.725,Low
2003342N28326,2003,PETER,2003-12-09 12:00:00,9,12,12, TS,19.5,-37.2,50,992,57.844,68.235,Low
2003342N28326,2003,PETER,2003-12-09 18:00:00,9,12,18, TS,21.0,-37.0,60,990,68.918,70.391,Low
2003342N28326,2003,PETER,2003-12-10 00:00:00,10,12,0, TS,22.2,-37.0,45,1000,49.669,49.967,Low
2003342N28326,2003,PETER,2003-12-10 06:00:00,10,12,6, TS,23.1,-37.1,35,1005,32.179,31.62,Low
2003342N28326,2003,PETER,2003-12-10 12:00:00,10,12,12, TS,23.8,-37.1,30,1005,17.062,31.62,Low
2003342N28326,2003,PETER,2003-12-10 18:00:00,10,12,18, TS,25.0,-36.7,30,1005,17.062,31.62,Low
2003342N28326,2003,PETER,2003-12-11 00:00:00,11,12,0, TS,26.0,-36.2,30,1005,17.062,31.62,Low
2003342N28326,2003,PETER,2003-12-11 06:00:00,11,12,6, ET,27.5,-35.0,30,1009,17.062,9.96,Low
2004214N30282,2004,ALEX,2004-07-31 18:00:00,31,7,18, TS,30.3,-78.3,25,1010,4.702,5.605,Low
2004214N30282,2004,ALEX,2004-08-01 00:00:00,1,8,0, TS,31.0,-78.8,25,1009,4.702,9.96,Low
2004214N30282,2004,ALEX,2004-08-01 06:00:00,1,8,6, TS,31.5,-79.0,25,1009,4.702,9.96,Low
2004214N30282,2004,ALEX,2004-08-01 12:00:00,1,8,12, TS,31.6,-79.1,30,1009,17.062,9.96,Low
2004214N30282,2004,ALEX,2004-08-01 18:00:00,1,8,18, TS,31.6,-79.2,35,1009,32.179,9.96,Low
2004214N30282,2004,ALEX,2004-08-02 00:00:00,2,8,0, TS,31.5,-79.3,35,1007,32.179,21.627,Low
2004214N30282,2004,ALEX,2004-08-02 06:00:00,2,8,6, TS,31.4,-79.4,40,1005,42.219,31.62,Low
2004214N30282,2004,ALEX,2004-08-02 12:00:00,2,8,12, TS,31.3,-79.0,50,992,57.844,68.235,Low
2004214N30282,2004,ALEX,2004-08-02 18:00:00,2,8,18, TS,31.8,-78.7,50,993,57.844,67.193,Low
2004214N30282,2004,ALEX,2004-08-03 00:00:00,3,8,0, TS,32.4,-78.2,60,987,68.918,74.198,Low
2004214N30282,2004,ALEX,2004-08-03 06:00:00,3,8,6, TS,33.0,-77.4,70,983,78.144,79.111,Low
2004214N30282,2004,ALEX,2004-08-03 12:00:00,3,8,12, TS,34.2,-76.4,85,974,86.817,86.153,Medium
2004214N30282,2004,ALEX,2004-08-03 18:00:00,3,8,18, TS,35.3,-75.2,85,972,86.817,87.167,Medium
2004214N30282,2004,ALEX,2004-08-04 00:00:00,4,8,0, TS,36.0,-73.7,80,974,84.517,86.153,Medium
2004214N30282,2004,ALEX,2004-08-04 06:00:00,4,8,6, TS,36.8,-72.1,80,973,84.517,86.574,Medium
2004214N30282,2004,ALEX,2004-08-04 12:00:00,4,8,12, TS,37.3,-70.2,85,973,86.817,86.574,Medium
2004214N30282,2004,ALEX,2004-08-04 18:00:00,4,8,18, TS,37.8,-68.3,95,965,91.324,90.699,Medium
2004214N30282,2004,ALEX,2004-08-05 00:00:00,5,8,0, TS,38.5,-66.0,105,957,94.418,93.856,Medium
2004214N30282,2004,ALEX,2004-08-05 06:00:00,5,8,6, TS,39.5,-63.1,105,957,94.418,93.856,Medium
2004214N30282,2004,ALEX,2004-08-05 12:00:00,5,8,12, TS,40.8,-59.6,100,962,92.583,91.865,Medium
2004214N30282,2004,ALEX,2004-08-05 18:00:00,5,8,18, TS,42.7,-55.0,90,970,88.589,88.012,Medium
2004214N30282,2004,ALEX,2004-08-06 00:00:00,6,8,0, TS,44.5,-49.3,75,978,81.284,83.504,Medium
2004214N30282,2004,ALEX,2004-08-06 06:00:00,6,8,6, TS,46.1,-44.2,65,984,73.077,78.2,Low
2004214N30282,2004,ALEX,2004-08-06 12:00:00,6,8,12, TS,47.0,-37.5,50,987,57.844,74.198,Low
2004214N30282,2004,ALEX,2004-08-06 18:00:00,6,8,18, ET,47.4,-32.7,30,992,17.062,68.235,Low
2004217N13306,2004,BONNIE,2004-08-03 12:00:00,3,8,12, TS,12.9,-53.6,25,1010,4.702,5.605,Low
2004217N13306,2004,BONNIE,2004-08-03 18:00:00,3,8,18, TS,13.2,-55.4,25,1010,4.702,5.605,Low
2004217N13306,2004,BONNIE,2004-08-04 00:00:00,4,8,0, TS,13.5,-57.4,30,1010,17.062,5.605,Low
2004217N13306,2004,BONNIE,2004-08-04 06:00:00,4,8,6, TS,13.6,-59.5,30,1010,17.062,5.605,Low
2004217N13306,2004,BONNIE,2004-08-04 12:00:00,4,8,12, TS,13.6,-61.6,30,1010,17.062,5.605,Low
2004217N13306,2004,BONNIE,2004-08-04 18:00:00,4,8,18, DS,13.7,-63.7,30,1010,17.062,5.605,Low
2004217N13306,2004,BONNIE,2004-08-05 00:00:00,5,8,0, DS,14.0,-65.7,25,1010,4.702,5.605,Low
2004217N13306,2004,BONNIE,2004-08-05 06:00:00,5,8,6, DS,14.9,-67.7,25,1010,4.702,5.605,Low
2004217N13306,2004,BONNIE,2004-08-05 12:00:00,5,8,12, DS,16.0,-69.7,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-05 18:00:00,5,8,18, DS,16.5,-71.5,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-06 00:00:00,6,8,0, DS,17.0,-73.0,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-06 06:00:00,6,8,6, DS,17.1,-74.6,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-06 12:00:00,6,8,12, DS,17.2,-76.2,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-06 18:00:00,6,8,18, DS,17.0,-77.2,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-07 00:00:00,7,8,0, DS,17.1,-78.2,25,1011,4.702,3.783,Low
2004217N13306,2004,BONNIE,2004-08-07 06:00:00,7,8,6, DS,17.4,-79.2,20,1013,0.857,1.368,Low
2004217N13306,2004,BONNIE,2004-08-07 12:00:00,7,8,12, DS,17.8,-80.2,20,1013,0.857,1.368,Low
2004217N13306,2004,BONNIE,2004-08-07 18:00:00,7,8,18, DS,18.4,-81.1,20,1013,0.857,1.368,Low
2004217N13306,2004,BONNIE,2004-08-08 00:00:00,8,8,0, DS,19.0,-81.9,20,1012,0.857,2.126,Low
2004217N13306,2004,BONNIE,2004-08-08 06:00:00,8,8,6, DS,19.7,-82.7,25,1010,4.702,5.605,Low
2004217N13306,2004,BONNIE,2004-08-08 12:00:00,8,8,12, TS,20.3,-83.5,25,1009,4.702,9.96,Low
2004217N13306,2004,BONNIE,2004-08-08 18:00:00,8,8,18, TS,20.9,-84.3,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-09 00:00:00,9,8,0, TS,21.5,-85.5,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-09 06:00:00,9,8,6, TS,22.0,-86.6,30,1008,17.062,16.249,Low
2004217N13306,2004,BONNIE,2004-08-09 12:00:00,9,8,12, TS,22.5,-87.6,35,1008,32.179,16.249,Low
2004217N13306,2004,BONNIE,2004-08-09 18:00:00,9,8,18, TS,22.9,-88.3,40,1007,42.219,21.627,Low
2004217N13306,2004,BONNIE,2004-08-10 00:00:00,10,8,0, TS,23.1,-89.0,45,1006,49.669,26.65,Low
2004217N13306,2004,BONNIE,2004-08-10 06:00:00,10,8,6, TS,23.4,-89.8,45,1005,49.669,31.62,Low
2004217N13306,2004,BONNIE,2004-08-10 12:00:00,10,8,12, TS,24.0,-90.6,50,1002,57.844,44.581,Low
2004217N13306,2004,BONNIE,2004-08-10 18:00:00,10,8,18, TS,24.4,-90.6,45,1003,49.669,41.251,Low
2004217N13306,2004,BONNIE,2004-08-11 00:00:00,11,8,0, TS,24.7,-90.6,40,1003,42.219,41.251,Low
2004217N13306,2004,BONNIE,2004-08-11 06:00:00,11,8,6, TS,25.2,-90.6,40,1003,42.219,41.251,Low
2004217N13306,2004,BONNIE,2004-08-11 12:00:00,11,8,12, TS,25.7,-90.4,45,1001,49.669,47.972,Low
2004217N13306,2004,BONNIE,2004-08-11 18:00:00,11,8,18, TS,26.4,-89.6,55,1001,63.594,47.972,Low
2004217N13306,2004,BONNIE,2004-08-12 00:00:00,12,8,0, TS,27.0,-88.8,50,1007,57.844,21.627,Low
2004217N13306,2004,BONNIE,2004-08-12 06:00:00,12,8,6, TS,27.7,-88.1,45,1008,49.669,16.249,Low
2004217N13306,2004,BONNIE,2004-08-12 12:00:00,12,8,12, TS,29.0,-86.1,45,1002,49.669,44.581,Low
2004217N13306,2004,BONNIE,2004-08-12 14:00:00,12,8,14, TS,29.6,-85.1,40,1002,42.219,44.581,Low
2004217N13306,2004,BONNIE,2004-08-12 18:00:00,12,8,18, TS,30.2,-84.0,30,1006,17.062,26.65,Low
2004217N13306,2004,BONNIE,2004-08-13 00:00:00,13,8,0, TS,31.9,-81.3,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-13 06:00:00,13,8,6, TS,33.5,-79.0,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-13 12:00:00,13,8,12, TS,35.5,-76.5,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-13 18:00:00,13,8,18, TS,37.1,-74.9,25,1008,4.702,16.249,Low
2004217N13306,2004,BONNIE,2004-08-14 00:00:00,14,8,0, DS,39.0,-73.5,20,1012,0.857,2.126,Low
2004223N11301,2004,CHARLEY,2004-08-09 12:00:00,9,8,12, TS,11.4,-59.2,30,1010,17.062,5.605,Low
2004223N11301,2004,CHARLEY,2004-08-09 18:00:00,9,8,18, TS,11.7,-61.1,30,1009,17.062,9.96,Low
2004223N11301,2004,CHARLEY,2004-08-10 00:00:00,10,8,0, TS,12.2,-63.2,30,1009,17.062,9.96,Low
2004223N11301,2004,CHARLEY,2004-08-10 06:00:00,10,8,6, TS,12.9,-65.3,35,1007,32.179,21.627,Low
2004223N11301,2004,CHARLEY,2004-08-10 12:00:00,10,8,12, TS,13.8,-67.6,40,1004,42.219,37.625,Low
2004223N11301,2004,CHARLEY,2004-08-10 18:00:00,10,8,18, TS,14.9,-69.8,45,1000,49.669,49.967,Low
2004223N11301,2004,CHARLEY,2004-08-11 00:00:00,11,8,0, TS,15.6,-71.8,55,999,63.594,55.048,Low
2004223N11301,2004,CHARLEY,2004-08-11 06:00:00,11,8,6, TS,16.0,-73.7,55,999,63.594,55.048,Low
2004223N11301,2004,CHARLEY,2004-08-11 12:00:00,11,8,12, TS,16.3,-75.4,60,995,68.918,62.326,Low
2004223N11301,2004,CHARLEY,2004-08-11 18:00:00,11,8,18, TS,16.7,-76.8,65,993,73.077,67.193,Low
2004223N11301,2004,CHARLEY,2004-08-12 00:00:00,12,8,0, TS,17.4,-78.1,65,992,73.077,68.235,Low
2004223N11301,2004,CHARLEY,2004-08-12 06:00:00,12,8,6, TS,18.2,-79.3,75,988,81.284,73.185,Low
2004223N11301,2004,CHARLEY,2004-08-12 12:00:00,12,8,12, TS,19.2,-80.7,80,984,84.517,78.2,Low
2004223N11301,2004,CHARLEY,2004-08-12 18:00:00,12,8,18, TS,20.5,-81.6,90,980,88.589,81.225,Medium
2004223N11301,2004,CHARLEY,2004-08-13 00:00:00,13,8,0, TS,21.7,-82.2,90,976,88.589,84.711,Medium
2004223N11301,2004,CHARLEY,2004-08-13 04:30:00,13,8,4, TS,22.7,-82.6,105,966,94.418,90.361,Medium
2004223N11301,2004,CHARLEY,2004-08-13 06:00:00,13,8,6, TS,23.0,-82.6,105,966,94.418,90.361,Medium
2004223N11301,2004,CHARLEY,2004-08-13 12:00:00,13,8,12, TS,24.4,-82.9,95,969,91.324,89.388,Medium
2004223N11301,2004,CHARLEY,2004-08-13 18:00:00,13,8,18, TS,26.1,-82.4,125,947,98.402,96.72,Medium
2004223N11301,2004,CHARLEY,2004-08-13 19:45:00,13,8,19, TS,26.6,-82.2,130,941,99.005,97.795,Medium
2004223N11301,2004,CHARLEY,2004-08-13 20:45:00,13,8,20, TS,26.9,-82.1,125,942,98.402,97.606,Medium
2004223N11301,2004,CHARLEY,2004-08-14 00:00:00,14,8,0, TS,28.1,-81.6,75,970,81.284,88.012,Medium
2004223N11301,2004,CHARLEY,2004-08-14 06:00:00,14,8,6, TS,30.1,-80.8,75,993,81.284,67.193,Low
2004223N11301,2004,CHARLEY,2004-08-14 12:00:00,14,8,12, TS,32.3,-79.7,65,988,73.077,73.185,Low
2004223N11301,2004,CHARLEY,2004-08-14 14:00:00,14,8,14, TS,33.0,-79.4,70,992,78.144,68.235,Low
2004223N11301,2004,CHARLEY,2004-08-14 16:00:00,14,8,16, TS,33.8,-78.7,65,997,73.077,58.621,Low
2004223N11301,2004,CHARLEY,2004-08-14 18:00:00,14,8,18, TS,34.5,-78.1,60,1000,68.918,49.967,Low
2004223N11301,2004,CHARLEY,2004-08-15 00:00:00,15,8,0, ET,36.9,-75.9,40,1012,42.219,2.126,Low
2004223N11301,2004,CHARLEY,2004-08-15 06:00:00,15,8,6, ET,39.3,-73.8,35,1014,32.179,0.795,Low
2004223N11301,2004,CHARLEY,2004-08-15 12:00:00,15,8,12, ET,41.2,-71.1,30,1018,17.062,0.177,Low
2004227N09314,2004,EARL,2004-08-13 18:00:00,13,8,18, TS,9.0,-45.6,30,1011,17.062,3.783,Low
2004227N09314,2004,EARL,2004-08-14 00:00:00,14,8,0, TS,9.2,-47.4,30,1011,17.062,3.783,Low
2004227N09314,2004,EARL,2004-08-14 06:00:00,14,8,6, TS,9.6,-49.2,30,1011,17.062,3.783,Low
2004227N09314,2004,EARL,2004-08-14 12:00:00,14,8,12, TS,10.1,-51.4,30,1011,17.062,3.783,Low
2004227N09314,2004,EARL,2004-08-14 18:00:00,14,8,18, TS,10.5,-53.5,35,1010,32.179,5.605,Low
2004227N09314,2004,EARL,2004-08-15 00:00:00,15,8,0, TS,11.0,-55.9,35,1010,32.179,5.605,Low
2004227N09314,2004,EARL,2004-08-15 06:00:00,15,8,6, TS,11.5,-58.3,45,1009,49.669,9.96,Low
2004227N09314,2004,EARL,2004-08-15 12:00:00,15,8,12, TS,11.8,-60.8,45,1009,49.669,9.96,Low
2004227N09314,2004,EARL,2004-08-15 18:00:00,15,8,18, TS,12.1,-62.8,35,1010,32.179,5.605,Low
2004227N12338,2004,DANIELLE,2004-08-13 12:00:00,13,8,12, TS,12.3,-21.8,30,1009,17.062,9.96,Low
2004227N12338,2004,DANIELLE,2004-08-13 18:00:00,13,8,18, TS,12.4,-23.0,30,1009,17.062,9.96,Low
2004227N12338,2004,DANIELLE,2004-08-14 00:00:00,14,8,0, TS,12.6,-24.2,35,1009,32.179,9.96,Low
2004227N12338,2004,DANIELLE,2004-08-14 06:00:00,14,8,6, TS,12.9,-25.5,40,1004,42.219,37.625,Low
2004227N12338,2004,DANIELLE,2004-08-14 12:00:00,14,8,12, TS,13.2,-26.8,45,1004,49.669,37.625,Low
2004227N12338,2004,DANIELLE,2004-08-14 18:00:00,14,8,18, TS,13.5,-28.1,55,994,63.594,64.461,Low
2004227N12338,2004,DANIELLE,2004-08-15 00:00:00,15,8,0, TS,13.8,-29.3,65,987,73.077,74.198,Low
2004227N12338,2004,DANIELLE,2004-08-15 06:00:00,15,8,6, TS,14.1,-30.8,75,981,81.284,80.615,Low
2004227N12338,2004,DANIELLE,2004-08-15 12:00:00,15,8,12, TS,14.7,-32.1,80,978,84.517,83.504,Medium
2004227N12338,2004,DANIELLE,2004-08-15 18:00:00,15,8,18, TS,15.2,-33.5,85,975,86.817,85.263,Medium
2004227N12338,2004,DANIELLE,2004-08-16 00:00:00,16,8,0, TS,16.0,-34.8,90,970,88.589,88.012,Medium
2004227N12338,2004,DANIELLE,2004-08-16 06:00:00,16,8,6, TS,16.8,-36.0,90,970,88.589,88.012,Medium
2004227N12338,2004,DANIELLE,2004-08-16 12:00:00,16,8,12, TS,17.7,-37.2,90,970,88.589,88.012,Medium
2004227N12338,2004,DANIELLE,2004-08-16 18:00:00,16,8,18, TS,19.0,-38.2,95,964,91.324,91.346,Medium
2004227N12338,2004,DANIELLE,2004-08-17 00:00:00,17,8,0, TS,20.3,-38.9,95,965,91.324,90.699,Medium
2004227N12338,2004,DANIELLE,2004-08-17 06:00:00,17,8,6, TS,21.7,-39.6,90,970,88.589,88.012,Medium
2004227N12338,2004,DANIELLE,2004-08-17 12:00:00,17,8,12, TS,23.3,-40.0,90,970,88.589,88.012,Medium
2004227N12338,2004,DANIELLE,2004-08-17 18:00:00,17,8,18, TS,24.6,-40.3,85,974,86.817,86.153,Medium
2004227N12338,2004,DANIELLE,2004-08-18 00:00:00,18,8,0, TS,25.9,-40.6,75,981,81.284,80.615,Low
2004227N12338,2004,DANIELLE,2004-08-18 06:00:00,18,8,6, TS,27.3,-40.3,65,985,73.077,77.05,Low
2004227N12338,2004,DANIELLE,2004-08-18 12:00:00,18,8,12, TS,28.1,-39.8,55,994,63.594,64.461,Low
2004227N12338,2004,DANIELLE,2004-08-18 18:00:00,18,8,18, TS,28.9,-38.9,45,1005,49.669,31.62,Low
2004227N12338,2004,DANIELLE,2004-08-19 00:00:00,19,8,0, TS,29.3,-37.8,40,1007,42.219,21.627,Low
2004227N12338,2004,DANIELLE,2004-08-19 06:00:00,19,8,6, TS,29.7,-37.7,40,1007,42.219,21.627,Low
2004227N12338,2004,DANIELLE,2004-08-19 12:00:00,19,8,12, TS,29.9,-37.7,35,1007,32.179,21.627,Low
2004227N12338,2004,DANIELLE,2004-08-19 18:00:00,19,8,18, TS,29.9,-37.2,35,1007,32.179,21.627,Low
2004227N12338,2004,DANIELLE,2004-08-20 00:00:00,20,8,0, TS,29.8,-36.8,35,1009,32.179,9.96,Low
2004227N12338,2004,DANIELLE,2004-08-20 06:00:00,20,8,6, TS,30.2,-37.0,35,1010,32.179,5.605,Low
2004227N12338,2004,DANIELLE,2004-08-20 12:00:00,20,8,12, TS,30.5,-37.2,35,1011,32.179,3.783,Low
2004227N12338,2004,DANIELLE,2004-08-20 18:00:00,20,8,18, TS,30.9,-37.6,30,1012,17.062,2.126,Low
2004227N12338,2004,DANIELLE,2004-08-21 00:00:00,21,8,0, TS,30.9,-38.0,30,1012,17.062,2.126,Low
2004227N12338,2004,DANIELLE,2004-08-21 06:00:00,21,8,6, TS,30.6,-38.6,30,1013,17.062,1.368,Low
2004227N12338,2004,DANIELLE,2004-08-21 12:00:00,21,8,12, TS,30.7,-38.9,25,1014,4.702,0.795,Low
2004227N12338,2004,DANIELLE,2004-08-21 18:00:00,21,8,18, DS,30.5,-39.2,25,1014,4.702,0.795,Low
