Location,Latitude,Longitude,Multi-Story?,Total Insured Value,Premium,Losses - Non Catastrophe,PolicyYear,At Risk?,NumStormsEncounter,Num6-hourEncounters,Max_wind,Region
30,16.3,-76.8,No,144438,854,0,1990,At Risk,0,0,0,South
30,16.3,-76.8,No,146836,871,0,1991,At Risk,0,0,0,South
30,16.3,-76.8,No,149376,888,0,1992,At Risk,0,0,0,South
30,16.3,-76.8,No,151960,906,0,1993,At Risk,0,0,0,South
30,16.3,-76.8,No,155577,924,0,1994,At Risk,0,0,0,South
30,16.3,-76.8,No,158066,943,6409,1995,At Risk,0,0,0,South
30,16.3,-76.8,No,161291,961,0,1996,At Risk,1,5,55,South
30,16.3,-76.8,No,164339,981,0,1997,At Risk,0,0,0,South
30,16.3,-76.8,No,167116,1000,0,1998,At Risk,0,0,0,South
30,16.3,-76.8,No,169957,1020,0,1999,At Risk,0,0,0,South
30,16.3,-76.8,No,172711,1041,0,2000,At Risk,0,0,0,South
30,16.3,-76.8,No,175681,1061,0,2001,At Risk,0,0,0,South
30,16.3,-76.8,No,178545,1083,0,2002,At Risk,1,4,30,South
30,16.3,-76.8,No,182830,1104,0,2003,At Risk,0,0,0,South
30,16.3,-76.8,No,185847,1126,0,2004,At Risk,2,2,65,South
30,16.3,-76.8,No,188950,1149,0,2005,At Risk,1,1,130,South
30,16.3,-76.8,No,192597,1172,0,2006,At Risk,0,0,0,South
30,16.3,-76.8,No,196988,1195,0,2007,At Risk,0,0,0,South
30,16.3,-76.8,No,200219,1219,0,2008,At Risk,0,0,0,South
30,16.3,-76.8,No,197444,1244,0,2009,At Risk,0,0,0,South
30,16.3,-76.8,No,168324,1269,0,2010,At Risk,1,2,50,South
30,16.3,-76.8,No,190993,1294,0,2011,At Risk,0,0,0,South
30,16.3,-76.8,No,214741,1320,0,2012,At Risk,0,0,0,South
30,16.3,-76.8,No,219264,1346,0,2013,At Risk,0,0,0,South
30,16.3,-76.8,No,222619,1373,0,2014,At Risk,0,0,0,South
30,16.3,-76.8,No,227828,1401,12549,2015,At Risk,0,0,0,South
30,16.3,-76.8,No,232271,1429,0,2016,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1093761,9455,0,1980,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1111589,9644,0,1981,At Risk,1,1,30,South
31,10.3,-27.4,Yes,1136044,9836,0,1982,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1162059,10033,0,1983,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1186114,10234,0,1984,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1206871,10439,0,1985,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1226181,10647,0,1986,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1254874,10860,0,1987,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1274324,11077,117473,1988,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1305927,11299,0,1989,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1333221,11525,0,1990,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1357752,11756,0,1991,At Risk,1,1,25,South
31,10.3,-27.4,Yes,1382464,11991,0,1992,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1408177,12230,0,1993,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1441833,12475,0,1994,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1471246,12725,0,1995,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1497140,12979,0,1996,At Risk,1,1,30,South
31,10.3,-27.4,Yes,1534269,13239,0,1997,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1561119,13503,0,1998,At Risk,1,1,30,South
31,10.3,-27.4,Yes,1600147,13773,0,1999,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1638070,14049,0,2000,At Risk,1,1,30,South
31,10.3,-27.4,Yes,1708916,14616,0,2002,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1743265,14909,0,2003,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1770983,15207,0,2004,At Risk,1,1,25,South
31,10.3,-27.4,Yes,1807111,15511,0,2005,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1840182,15821,73046,2006,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1877537,16138,0,2007,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1914525,16461,0,2008,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1624568,16735,0,2009,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1675742,17126,0,2010,At Risk,0,0,0,South
31,10.3,-27.4,Yes,1936752,17468,0,2011,At Risk,2,3,35,South
31,10.3,-27.4,Yes,1954973,17817,0,2012,At Risk,0,0,0,South
31,10.3,-27.4,Yes,2107959,18174,0,2013,At Risk,0,0,0,South
31,10.3,-27.4,Yes,2147588,18537,0,2014,At Risk,0,0,0,South
31,10.3,-27.4,Yes,2185815,18908,0,2015,At Risk,0,0,0,South
31,10.3,-27.4,Yes,2226690,19286,0,2016,At Risk,0,0,0,South
32,40.0,-67.3,No,140220,502,0,1980,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,143333,512,0,1981,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,145941,522,0,1982,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,149079,533,0,1983,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,151405,543,0,1984,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,153963,554,0,1985,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,156781,565,0,1986,At Risk,1,1,45,Northeast
32,40.0,-67.3,No,159525,576,0,1987,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,162699,588,0,1988,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,165286,600,0,1989,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,169319,612,0,1990,At Risk,1,1,50,Northeast
32,40.0,-67.3,No,172282,624,0,1991,At Risk,1,1,55,Northeast
32,40.0,-67.3,No,175487,636,0,1992,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,178786,649,0,1993,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,181646,662,0,1994,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,184643,675,0,1995,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,188004,689,0,1996,At Risk,1,1,70,Northeast
32,40.0,-67.3,No,190956,703,4786,1997,At Risk,2,3,45,Northeast
32,40.0,-67.3,No,194049,717,0,1998,At Risk,1,1,45,Northeast
32,40.0,-67.3,No,197814,731,0,1999,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,200900,746,0,2000,At Risk,1,1,55,Northeast
32,40.0,-67.3,No,205822,761,0,2001,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,209218,776,0,2002,At Risk,1,1,85,Northeast
32,40.0,-67.3,No,214176,791,0,2003,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,217710,807,0,2004,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,221825,823,0,2005,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,226150,840,0,2006,At Risk,1,1,50,Northeast
32,40.0,-67.3,No,230266,857,0,2007,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,235839,874,0,2008,At Risk,2,2,75,Northeast
32,40.0,-67.3,No,209078,891,0,2009,At Risk,1,1,75,Northeast
32,40.0,-67.3,No,224612,909,0,2010,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,244911,927,0,2011,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,252339,946,0,2012,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,262071,965,0,2013,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,268361,984,0,2014,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,273594,1004,0,2015,At Risk,0,0,0,Northeast
32,40.0,-67.3,No,279941,1024,9767,2016,At Risk,0,0,0,Northeast
33,18.4,-75.6,No,247671,887,0,1980,At Risk,1,1,115,South
33,18.4,-75.6,No,253664,904,0,1981,At Risk,0,0,0,South
33,18.4,-75.6,No,259093,922,0,1982,At Risk,0,0,0,South
33,18.4,-75.6,No,264793,941,0,1983,At Risk,0,0,0,South
33,18.4,-75.6,No,270274,960,0,1984,At Risk,0,0,0,South
33,18.4,-75.6,No,276193,979,0,1985,At Risk,0,0,0,South
33,18.4,-75.6,No,281938,998,16309,1986,At Risk,0,0,0,South
33,18.4,-75.6,No,286364,1018,0,1987,At Risk,0,0,0,South
33,18.4,-75.6,No,292550,1039,0,1988,At Risk,1,1,110,South
33,18.4,-75.6,No,299074,1060,0,1989,At Risk,0,0,0,South
33,18.4,-75.6,Yes,305324,1081,0,1990,At Risk,0,0,0,South
33,18.4,-75.6,Yes,311278,1102,0,1991,At Risk,0,0,0,South
33,18.4,-75.6,Yes,317877,1124,10019,1992,At Risk,0,0,0,South
33,18.4,-75.6,Yes,323186,1147,0,1993,At Risk,0,0,0,South
33,18.4,-75.6,Yes,330231,1170,0,1994,At Risk,1,1,40,South
33,18.4,-75.6,Yes,337860,1193,0,1995,At Risk,0,0,0,South
33,18.4,-75.6,Yes,343029,1217,0,1996,At Risk,0,0,0,South
33,18.4,-75.6,Yes,349409,1241,0,1997,At Risk,0,0,0,South
33,18.4,-75.6,Yes,357306,1266,0,1998,At Risk,0,0,0,South
33,18.4,-75.6,Yes,364273,1292,0,1999,At Risk,0,0,0,South
33,18.4,-75.6,Yes,371705,1317,0,2000,At Risk,1,1,30,South
33,18.4,-75.6,Yes,378544,1344,0,2001,At Risk,0,0,0,South
33,18.4,-75.6,Yes,386266,1371,0,2002,At Risk,1,4,45,South
33,18.4,-75.6,Yes,393798,1398,0,2003,At Risk,0,0,0,South
33,18.4,-75.6,Yes,402541,1426,0,2004,At Risk,0,0,0,South
33,18.4,-75.6,Yes,411759,1455,0,2005,At Risk,1,1,100,South
33,18.4,-75.6,Yes,419788,1484,0,2006,At Risk,1,2,40,South
33,18.4,-75.6,Yes,426631,1513,0,2007,At Risk,1,1,30,South
33,18.4,-75.6,Yes,434651,1544,0,2008,At Risk,2,5,60,South
33,18.4,-75.6,Yes,337931,1575,0,2009,At Risk,0,0,0,South
33,18.4,-75.6,Yes,388086,1606,0,2010,At Risk,1,2,75,South
33,18.4,-75.6,Yes,438712,1638,0,2011,At Risk,0,0,0,South
33,18.4,-75.6,Yes,446624,1671,0,2012,At Risk,0,0,0,South
33,18.4,-75.6,Yes,482144,1704,0,2013,At Risk,0,0,0,South
33,18.4,-75.6,Yes,491932,1738,0,2014,At Risk,0,0,0,South
33,18.4,-75.6,Yes,499655,1773,0,2015,At Risk,0,0,0,South
33,18.4,-75.6,Yes,508149,1809,0,2016,At Risk,0,0,0,South
34,24.4,-42.9,Yes,461358,2141,0,1980,At Risk,0,0,0,South
34,24.4,-42.9,Yes,469339,2184,0,1981,At Risk,0,0,0,South
34,24.4,-42.9,Yes,477647,2227,0,1982,At Risk,0,0,0,South
34,24.4,-42.9,Yes,487582,2272,0,1983,At Risk,0,0,0,South
34,24.4,-42.9,Yes,499527,2317,0,1984,At Risk,0,0,0,South
34,24.4,-42.9,Yes,510917,2364,0,1985,At Risk,0,0,0,South
34,24.4,-42.9,Yes,522412,2411,0,1986,At Risk,0,0,0,South
34,24.4,-42.9,Yes,533383,2459,0,1987,At Risk,0,0,0,South
34,24.4,-42.9,Yes,541650,2508,0,1988,At Risk,0,0,0,South
34,24.4,-42.9,Yes,550642,2558,0,1989,At Risk,1,1,50,South
34,24.4,-42.9,Yes,560333,2610,0,1990,At Risk,0,0,0,South
34,24.4,-42.9,Yes,574117,2662,0,1991,At Risk,0,0,0,South
34,24.4,-42.9,Yes,582729,2715,0,1992,At Risk,0,0,0,South
34,24.4,-42.9,Yes,595549,2769,0,1993,At Risk,0,0,0,South
34,24.4,-42.9,Yes,609902,2825,0,1994,At Risk,0,0,0,South
34,24.4,-42.9,Yes,624783,2881,0,1995,At Risk,0,0,0,South
34,24.4,-42.9,Yes,635342,2939,0,1996,At Risk,0,0,0,South
34,24.4,-42.9,Yes,645063,2998,0,1997,At Risk,0,0,0,South
34,24.4,-42.9,Yes,660931,3058,22687,1998,At Risk,2,2,70,South
34,24.4,-42.9,Yes,673093,3119,0,1999,At Risk,0,0,0,South
34,24.4,-42.9,Yes,685477,3181,0,2000,At Risk,0,0,0,South
34,24.4,-42.9,Yes,700489,3245,0,2001,At Risk,0,0,0,South
34,24.4,-42.9,Yes,713308,3310,0,2002,At Risk,0,0,0,South
34,24.4,-42.9,Yes,726576,3376,0,2003,At Risk,1,2,50,South
34,24.4,-42.9,Yes,738201,3443,73029,2004,At Risk,0,0,0,South
34,24.4,-42.9,Yes,749496,3512,31469,2005,At Risk,0,0,0,South
34,24.4,-42.9,Yes,767783,3582,0,2006,At Risk,1,1,40,South
34,24.4,-42.9,Yes,779607,3654,0,2007,At Risk,0,0,0,South
34,24.4,-42.9,Yes,798630,3727,0,2008,At Risk,0,0,0,South
34,24.4,-42.9,Yes,599082,3802,0,2009,At Risk,0,0,0,South
34,24.4,-42.9,Yes,769057,3878,0,2010,At Risk,0,0,0,South
34,24.4,-42.9,Yes,827804,3955,0,2011,At Risk,0,0,0,South
34,24.4,-42.9,Yes,847095,4034,0,2012,At Risk,0,0,0,South
34,24.4,-42.9,Yes,885541,4115,0,2013,At Risk,0,0,0,South
34,24.4,-42.9,Yes,903075,4197,0,2014,At Risk,0,0,0,South
34,24.4,-42.9,Yes,917795,4281,0,2015,At Risk,0,0,0,South
34,24.4,-42.9,Yes,937895,4367,0,2016,At Risk,0,0,0,South
35,12.1,-46.4,No,168737,1497,0,1980,At Risk,1,1,55,South
35,12.1,-46.4,No,172230,1527,8199,1981,At Risk,0,0,0,South
35,12.1,-46.4,No,175037,1557,0,1982,At Risk,0,0,0,South
35,12.1,-46.4,No,179011,1588,0,1983,At Risk,1,1,30,South
35,12.1,-46.4,No,182197,1620,0,1984,At Risk,0,0,0,South
35,12.1,-46.4,No,186588,1653,0,1985,At Risk,0,0,0,South
35,12.1,-46.4,No,190917,1686,0,1986,At Risk,0,0,0,South
35,12.1,-46.4,No,195022,1719,0,1987,At Risk,1,1,20,South
35,12.1,-46.4,No,199683,1754,0,1988,At Risk,0,0,0,South
35,12.1,-46.4,No,203576,1789,0,1989,At Risk,3,3,80,South
35,12.1,-46.4,No,208116,1825,0,1990,At Risk,1,2,30,South
35,12.1,-46.4,No,211592,1861,0,1991,At Risk,1,1,30,South
35,12.1,-46.4,No,215993,1898,0,1992,At Risk,0,0,0,South
35,12.1,-46.4,No,220356,1936,0,1993,At Risk,0,0,0,South
35,12.1,-46.4,No,225204,1975,0,1994,At Risk,0,0,0,South
35,12.1,-46.4,No,230271,2015,0,1995,At Risk,1,1,50,South
35,12.1,-46.4,No,234485,2055,96035,1996,At Risk,0,0,0,South
35,12.1,-46.4,No,240276,2096,0,1997,At Risk,1,1,35,South
35,12.1,-46.4,No,246139,2138,0,1998,At Risk,0,0,0,South
35,12.1,-46.4,No,251727,2181,0,1999,At Risk,0,0,0,South
35,12.1,-46.4,No,255754,2224,0,2000,At Risk,0,0,0,South
35,12.1,-46.4,No,259770,2269,0,2001,At Risk,2,2,30,South
35,12.1,-46.4,No,269467,2360,0,2003,At Risk,1,1,30,South
35,12.1,-46.4,No,275314,2408,0,2004,At Risk,0,0,0,South
35,12.1,-46.4,No,281096,2456,0,2005,At Risk,0,0,0,South
35,12.1,-46.4,No,287842,2505,0,2006,At Risk,0,0,0,South
35,12.1,-46.4,No,293167,2555,0,2007,At Risk,1,1,55,South
35,12.1,-46.4,No,299412,2606,0,2008,At Risk,0,0,0,South
35,12.1,-46.4,No,263610,2658,0,2009,At Risk,0,0,0,South
35,12.1,-46.4,No,280934,2711,0,2010,At Risk,0,0,0,South
35,12.1,-46.4,No,308637,2766,0,2011,At Risk,0,0,0,South
35,12.1,-46.4,No,305863,2821,0,2012,At Risk,0,0,0,South
35,12.1,-46.4,No,330667,2877,0,2013,At Risk,0,0,0,South
35,12.1,-46.4,No,338801,2935,0,2014,At Risk,0,0,0,South
35,12.1,-46.4,No,346153,2993,0,2015,At Risk,0,0,0,South
35,12.1,-46.4,No,354184,3053,0,2016,At Risk,0,0,0,South
